nombre,apellido,tarjeta,fecha_nacimiento,monto,comercio,fecha,tipo,edad
Andrés,Castillo,52,1992-04-17,1560.94,Tiendas por Departamento,2020-01-27,transaccion,33
Andrés,Castillo,52,1992-04-17,2067.91,Restaurantes,2020-01-13,transaccion,33
Andrés,Castillo,52,1992-04-17,1648.05,Abarroterias,2020-06-08,transaccion,33
Andrés,Castillo,52,1992-04-17,705.41,Comercio General,2020-03-04,transaccion,33
Andrés,Castillo,52,1992-04-17,1369.27,Restaurantes,2020-03-02,transaccion,33
Andrés,Castillo,52,1992-04-17,1840.98,Comercio General,2020-06-12,transaccion,33
Andrés,Castillo,52,1992-04-17,779.86,Abarroterias,2020-02-25,transaccion,33
Andrés,Castillo,52,1992-04-17,157.09,Abarroterias,2020-03-24,transaccion,33
Andrés,Castillo,52,1992-04-17,1782.73,Restaurantes,2020-01-08,transaccion,33
Andrés,Castillo,52,1992-04-17,1539.11,Restaurantes,2020-04-08,transaccion,33
Andrés,Castillo,52,1992-04-17,1638.3,Restaurantes,2020-03-15,transaccion,33
Andrés,Castillo,52,1992-04-17,699.2,Farmacias,2020-02-07,transaccion,33
Andrés,Castillo,52,1992-04-17,1361.43,Comercio General,2020-01-18,transaccion,33
Andrés,Castillo,52,1992-04-17,1972.03,Restaurantes,2020-05-26,transaccion,33
Lorena,Sosa,53,1960-04-15,1428.55,Gasolineras,2020-06-04,transaccion,65
Lorena,Sosa,53,1960-04-15,1742.3,Restaurantes,2020-06-16,transaccion,65
Lorena,Sosa,53,1960-04-15,60.39,Gasolineras,2020-04-26,transaccion,65
Lorena,Sosa,53,1960-04-15,1983.64,Gasolineras,2020-06-12,transaccion,65
Lorena,Sosa,53,1960-04-15,1363.28,Supermercados,2020-04-07,transaccion,65
Lorena,Sosa,53,1960-04-15,1974.32,Supermercados,2020-06-03,transaccion,65
Lorena,Sosa,53,1960-04-15,1507.35,Farmacias,2020-05-27,transaccion,65
Lorena,Sosa,53,1960-04-15,1380.51,Supermercados,2020-02-16,transaccion,65
Lorena,Sosa,53,1960-04-15,983.37,Supermercados,2020-01-25,transaccion,65
Lorena,Sosa,53,1960-04-15,1258.47,Gasolineras,2020-06-21,transaccion,65
Lorena,Sosa,53,1960-04-15,2597.93,Supermercados,2020-06-10,transaccion,65
Lorena,Sosa,53,1960-04-15,460.38,Farmacias,2020-04-11,transaccion,65
Lorena,Sosa,53,1960-04-15,1366.61,Restaurantes,2020-02-05,transaccion,65
Lorena,Sosa,53,1960-04-15,1085.73,Supermercados,2020-06-23,transaccion,65
Lorena,Sosa,53,1960-04-15,1508.66,Gasolineras,2020-01-05,transaccion,65
Lorena,Sosa,53,1960-04-15,2101.61,Comercio General,2020-01-29,transaccion,65
Lorena,Sosa,53,1960-04-15,1500.31,Supermercados,2020-05-04,transaccion,65
Lorena,Sosa,53,1960-04-15,1486.43,Gasolineras,2020-05-24,transaccion,65
Lorena,Sosa,53,1960-04-15,1558.14,Supermercados,2020-03-12,transaccion,65
Lorena,Sosa,53,1960-04-15,1641.47,Supermercados,2020-06-08,transaccion,65
Lorena,Sosa,53,1960-04-15,1325.91,Electronicos,2020-01-05,transaccion,65
Lorena,Sosa,53,1960-04-15,2654.37,Ropa,2020-06-22,transaccion,65
Lorena,Sosa,53,1960-04-15,1802.26,Supermercados,2020-02-07,transaccion,65
Lorena,Sosa,53,1960-04-15,2370.55,Supermercados,2020-02-06,transaccion,65
Lorena,Sosa,53,1960-04-15,2081.77,Restaurantes,2020-03-13,transaccion,65
Lorena,Sosa,53,1960-04-15,1637.89,Supermercados,2020-02-20,transaccion,65
Lorena,Sosa,53,1960-04-15,1434.33,Restaurantes,2020-05-12,transaccion,65
Lorena,Sosa,53,1960-04-15,583.19,Supermercados,2020-06-18,transaccion,65
Lorena,Sosa,53,1960-04-15,1058.05,Supermercados,2020-01-28,transaccion,65
Lorena,Sosa,53,1960-04-15,2224.7,Gasolineras,2020-04-11,transaccion,65
Lorena,Sosa,53,1960-04-15,684.68,Comercio General,2020-01-02,transaccion,65
Lorena,Sosa,53,1960-04-15,1315.69,Restaurantes,2020-03-26,transaccion,65
Lorena,Sosa,53,1960-04-15,1534.39,Abarroterias,2020-06-14,transaccion,65
Lorena,Sosa,53,1960-04-15,1089.04,Farmacias,2020-01-23,transaccion,65
Lorena,Sosa,53,1960-04-15,1498.89,Supermercados,2020-06-10,transaccion,65
Lorena,Sosa,53,1960-04-15,1588.34,Tiendas por Departamento,2020-05-21,transaccion,65
Lorena,Sosa,53,1960-04-15,2510.16,Supermercados,2020-06-21,transaccion,65
Lorena,Sosa,53,1960-04-15,1332.11,Ropa,2020-06-10,transaccion,65
Lorena,Sosa,53,1960-04-15,1428.17,Supermercados,2020-04-08,transaccion,65
Lorena,Sosa,53,1960-04-15,1672.53,Gasolineras,2020-05-06,transaccion,65
Lorena,Sosa,53,1960-04-15,1926.57,Abarroterias,2020-04-09,transaccion,65
Lorena,Sosa,53,1960-04-15,1715.83,Comercio General,2020-05-24,transaccion,65
Lorena,Sosa,53,1960-04-15,1600.75,Gasolineras,2020-03-06,transaccion,65
Lorena,Sosa,53,1960-04-15,1959.87,Ropa,2020-05-09,transaccion,65
Lorena,Sosa,53,1960-04-15,1794.0,Supermercados,2020-05-31,transaccion,65
Juan,Calderón,54,1981-03-17,2112.32,Farmacias,2020-02-29,transaccion,45
Juan,Calderón,54,1981-03-17,1651.74,Tiendas por Departamento,2020-05-29,transaccion,45
Juan,Calderón,54,1981-03-17,1864.76,Supermercados,2020-04-24,transaccion,45
Juan,Calderón,54,1981-03-17,622.51,Supermercados,2020-01-26,transaccion,45
Juan,Calderón,54,1981-03-17,0.0,Supermercados,2020-05-14,reconciliacion,45
Juan,Calderón,54,1981-03-17,716.03,Restaurantes,2020-04-04,transaccion,45
Juan,Calderón,54,1981-03-17,1890.21,Restaurantes,2020-06-04,transaccion,45
Juan,Calderón,54,1981-03-17,2139.16,Supermercados,2020-01-11,transaccion,45
Juan,Calderón,54,1981-03-17,426.88,Gasolineras,2020-02-02,transaccion,45
Juan,Calderón,54,1981-03-17,1024.51,Supermercados,2020-03-29,transaccion,45
Juan,Calderón,54,1981-03-17,1777.97,Farmacias,2020-03-15,transaccion,45
Juan,Calderón,54,1981-03-17,1271.81,Tiendas por Departamento,2020-03-21,transaccion,45
Juan,Calderón,54,1981-03-17,697.86,Comercio General,2020-02-23,transaccion,45
Juan,Calderón,54,1981-03-17,1527.23,Gasolineras,2020-01-21,transaccion,45
Juan,Calderón,54,1981-03-17,471.31,Supermercados,2020-04-14,transaccion,45
Juan,Calderón,54,1981-03-17,530.9,Restaurantes,2020-06-01,transaccion,45
Juan,Calderón,54,1981-03-17,2096.21,Gasolineras,2020-06-26,transaccion,45
Juan,Calderón,54,1981-03-17,1192.32,Tiendas por Departamento,2020-03-06,transaccion,45
Juan,Calderón,54,1981-03-17,1827.5,Supermercados,2020-04-24,transaccion,45
Juan,Calderón,54,1981-03-17,1736.39,Supermercados,2020-05-07,transaccion,45
Juan,Calderón,54,1981-03-17,1610.07,Supermercados,2020-04-27,transaccion,45
Juan,Calderón,54,1981-03-17,1443.47,Restaurantes,2020-02-23,transaccion,45
Juan,Calderón,54,1981-03-17,1674.76,Restaurantes,2020-06-16,transaccion,45
Juan,Calderón,54,1981-03-17,1688.81,Restaurantes,2020-04-09,transaccion,45
Juan,Calderón,54,1981-03-17,269.74,Tiendas por Departamento,2020-06-10,transaccion,45
Juan,Calderón,54,1981-03-17,1994.81,Restaurantes,2020-05-29,transaccion,45
Juan,Calderón,54,1981-03-17,1498.3,Supermercados,2020-02-09,transaccion,45
Juan,Calderón,54,1981-03-17,1853.62,Restaurantes,2020-04-10,transaccion,45
Juan,Calderón,54,1981-03-17,1911.25,Tiendas por Departamento,2020-05-01,transaccion,45
Juan,Calderón,54,1981-03-17,1560.89,Supermercados,2020-04-05,transaccion,45
Juan,Calderón,54,1981-03-17,1694.24,Tiendas por Departamento,2020-03-14,transaccion,45
Juan,Calderón,54,1981-03-17,1340.96,Supermercados,2020-06-04,transaccion,45
Juan,Calderón,54,1981-03-17,2351.64,Farmacias,2020-05-11,transaccion,45
Juan,Calderón,54,1981-03-17,511.83,Tiendas por Departamento,2020-06-29,transaccion,45
Juan,Calderón,54,1981-03-17,1567.78,Supermercados,2020-05-18,transaccion,45
Juan,Calderón,54,1981-03-17,1414.38,Supermercados,2020-02-23,transaccion,45
Juan,Calderón,54,1981-03-17,1063.74,Gasolineras,2020-05-20,transaccion,45
Juan,Calderón,54,1981-03-17,2396.98,Restaurantes,2020-01-21,transaccion,45
Juan,Calderón,54,1981-03-17,1155.65,Electronicos,2020-05-25,transaccion,45
Juan,Calderón,54,1981-03-17,1117.79,Tiendas por Departamento,2020-06-22,transaccion,45
Juan,Calderón,54,1981-03-17,916.35,Restaurantes,2020-02-11,transaccion,45
Juan,Calderón,54,1981-03-17,877.31,Supermercados,2020-01-27,transaccion,45
Juan,Calderón,54,1981-03-17,1438.11,Gasolineras,2020-04-13,transaccion,45
Juan,Calderón,54,1981-03-17,981.62,Abarroterias,2020-03-20,transaccion,45
Juan,Calderón,54,1981-03-17,1917.61,Ropa,2020-06-08,transaccion,45
Juan,Calderón,54,1981-03-17,712.53,Restaurantes,2020-05-01,transaccion,45
Juan,Calderón,54,1981-03-17,852.47,Restaurantes,2020-01-15,transaccion,45
Juan,Calderón,54,1981-03-17,1398.8,Supermercados,2020-04-21,transaccion,45
Juan,Calderón,54,1981-03-17,526.48,Restaurantes,2020-05-16,transaccion,45
Juan,Calderón,54,1981-03-17,1626.19,Supermercados,2020-02-06,transaccion,45
Cristina,Sosa,55,1979-07-16,1104.52,Gasolineras,2020-05-28,transaccion,46
Cristina,Sosa,55,1979-07-16,374.94,Supermercados,2020-05-28,transaccion,46
Cristina,Sosa,55,1979-07-16,1204.8,Supermercados,2020-01-22,transaccion,46
Cristina,Sosa,55,1979-07-16,2180.25,Farmacias,2020-04-17,transaccion,46
Cristina,Sosa,55,1979-07-16,1929.01,Abarroterias,2020-04-21,transaccion,46
Cristina,Sosa,55,1979-07-16,1325.62,Farmacias,2020-03-26,transaccion,46
Cristina,Sosa,55,1979-07-16,1127.72,Restaurantes,2020-01-29,transaccion,46
Cristina,Sosa,55,1979-07-16,1346.67,Restaurantes,2020-02-08,transaccion,46
Cristina,Sosa,55,1979-07-16,2187.68,Supermercados,2020-01-02,transaccion,46
Cristina,Sosa,55,1979-07-16,1016.12,Comercio General,2020-06-22,transaccion,46
Cristina,Sosa,55,1979-07-16,1015.71,Gasolineras,2020-05-05,transaccion,46
Cristina,Sosa,55,1979-07-16,1510.68,Supermercados,2020-06-10,transaccion,46
Cristina,Sosa,55,1979-07-16,1465.93,Comercio General,2020-02-16,transaccion,46
Cristina,Sosa,55,1979-07-16,2377.08,Supermercados,2020-01-03,transaccion,46
Cristina,Sosa,55,1979-07-16,2072.34,Gasolineras,2020-04-18,transaccion,46
Cristina,Sosa,55,1979-07-16,2161.48,Supermercados,2020-05-27,transaccion,46
Cristina,Sosa,55,1979-07-16,134.08,Supermercados,2020-01-03,transaccion,46
Cristina,Sosa,55,1979-07-16,1317.62,Supermercados,2020-02-12,transaccion,46
Cristina,Sosa,55,1979-07-16,1719.98,Tiendas por Departamento,2020-05-19,transaccion,46
Cristina,Sosa,55,1979-07-16,900.22,Supermercados,2020-06-18,transaccion,46
Cristina,Sosa,55,1979-07-16,2429.36,Supermercados,2020-06-23,transaccion,46
Cristina,Sosa,55,1979-07-16,2259.05,Restaurantes,2020-04-27,transaccion,46
Cristina,Sosa,55,1979-07-16,2368.08,Farmacias,2020-01-04,transaccion,46
Cristina,Sosa,55,1979-07-16,2198.88,Farmacias,2020-02-12,transaccion,46
Cristina,Sosa,55,1979-07-16,1838.92,Supermercados,2020-06-15,transaccion,46
Cristina,Sosa,55,1979-07-16,2124.84,Tiendas por Departamento,2020-05-09,transaccion,46
Cristina,Sosa,55,1979-07-16,850.79,Supermercados,2020-06-09,transaccion,46
Cristina,Sosa,55,1979-07-16,1606.02,Abarroterias,2020-01-02,transaccion,46
Cristina,Sosa,55,1979-07-16,1318.74,Gasolineras,2020-06-04,transaccion,46
Cristina,Sosa,55,1979-07-16,768.42,Supermercados,2020-06-05,transaccion,46
Cristina,Sosa,55,1979-07-16,1386.27,Restaurantes,2020-01-26,transaccion,46
Cristina,Sosa,55,1979-07-16,67.06,Ropa,2020-06-17,transaccion,46
Cristina,Sosa,55,1979-07-16,685.71,Restaurantes,2020-03-20,transaccion,46
Cristina,Sosa,55,1979-07-16,1397.45,Restaurantes,2020-05-19,transaccion,46
Cristina,Sosa,55,1979-07-16,248.71,Restaurantes,2020-06-29,transaccion,46
Cristina,Sosa,55,1979-07-16,1537.43,Gasolineras,2020-02-09,transaccion,46
Cristina,Sosa,55,1979-07-16,2016.27,Supermercados,2020-06-13,transaccion,46
Cristina,Sosa,55,1979-07-16,1626.13,Supermercados,2020-04-02,transaccion,46
Cristina,Sosa,55,1979-07-16,1550.71,Restaurantes,2020-06-08,transaccion,46
Cristina,Sosa,55,1979-07-16,2290.82,Abarroterias,2020-03-15,transaccion,46
Cristina,Sosa,55,1979-07-16,1538.34,Supermercados,2020-06-10,transaccion,46
Cristina,Sosa,55,1979-07-16,1093.54,Supermercados,2020-03-01,transaccion,46
Cristina,Sosa,55,1979-07-16,1604.3,Supermercados,2020-03-09,transaccion,46
Cristina,Sosa,55,1979-07-16,1655.5,Supermercados,2020-04-15,transaccion,46
Cristina,Sosa,55,1979-07-16,2045.74,Restaurantes,2020-01-25,transaccion,46
Cristina,Sosa,55,1979-07-16,760.0,Restaurantes,2020-01-26,transaccion,46
Cristina,Sosa,55,1979-07-16,1142.81,Restaurantes,2020-03-22,transaccion,46
Paulina,Coronado,56,1959-10-14,1138.02,Restaurantes,2020-01-19,transaccion,66
Paulina,Coronado,56,1959-10-14,644.15,Supermercados,2020-01-28,transaccion,66
Paulina,Coronado,56,1959-10-14,2209.12,Restaurantes,2020-05-02,transaccion,66
Paulina,Coronado,56,1959-10-14,1312.03,Gasolineras,2020-03-06,transaccion,66
Paulina,Coronado,56,1959-10-14,1855.46,Restaurantes,2020-04-11,transaccion,66
Paulina,Coronado,56,1959-10-14,1756.47,Tiendas por Departamento,2020-05-17,transaccion,66
Paulina,Coronado,56,1959-10-14,1536.46,Farmacias,2020-04-26,transaccion,66
Paulina,Coronado,56,1959-10-14,1087.72,Restaurantes,2020-05-04,transaccion,66
Paulina,Coronado,56,1959-10-14,598.42,Farmacias,2020-05-02,transaccion,66
Paulina,Coronado,56,1959-10-14,664.9,Supermercados,2020-06-30,transaccion,66
Paulina,Coronado,56,1959-10-14,2114.23,Supermercados,2020-06-08,transaccion,66
Paulina,Coronado,56,1959-10-14,2011.91,Comercio General,2020-05-20,transaccion,66
Paulina,Coronado,56,1959-10-14,670.9,Supermercados,2020-03-23,transaccion,66
Paulina,Coronado,56,1959-10-14,669.38,Supermercados,2020-01-26,transaccion,66
Paulina,Coronado,56,1959-10-14,1603.92,Farmacias,2020-01-12,transaccion,66
Paulina,Coronado,56,1959-10-14,959.03,Restaurantes,2020-02-23,transaccion,66
Paulina,Coronado,56,1959-10-14,757.63,Ropa,2020-04-07,transaccion,66
Paulina,Coronado,56,1959-10-14,1857.66,Supermercados,2020-01-05,transaccion,66
Paulina,Coronado,56,1959-10-14,516.73,Gasolineras,2020-02-09,transaccion,66
Paulina,Coronado,56,1959-10-14,798.28,Restaurantes,2020-04-09,transaccion,66
Paulina,Coronado,56,1959-10-14,2107.69,Restaurantes,2020-02-22,transaccion,66
Paulina,Coronado,56,1959-10-14,1804.53,Gasolineras,2020-06-10,transaccion,66
Paulina,Coronado,56,1959-10-14,1275.68,Gasolineras,2020-03-14,transaccion,66
Paulina,Coronado,56,1959-10-14,1041.18,Restaurantes,2020-02-16,transaccion,66
Paulina,Coronado,56,1959-10-14,1270.1,Supermercados,2020-05-27,transaccion,66
Paulina,Coronado,56,1959-10-14,759.45,Supermercados,2020-03-05,transaccion,66
Paulina,Coronado,56,1959-10-14,2788.85,Supermercados,2020-01-15,transaccion,66
Paulina,Coronado,56,1959-10-14,1766.47,Supermercados,2020-05-03,transaccion,66
Paulina,Coronado,56,1959-10-14,1073.99,Gasolineras,2020-01-04,transaccion,66
Paulina,Coronado,56,1959-10-14,1699.31,Restaurantes,2020-01-21,transaccion,66
Paulina,Coronado,56,1959-10-14,2021.11,Supermercados,2020-03-14,transaccion,66
Paulina,Coronado,56,1959-10-14,1257.09,Supermercados,2020-02-25,transaccion,66
Paulina,Coronado,56,1959-10-14,1918.74,,2020-04-28,transaccion,66
Paulina,Coronado,56,1959-10-14,876.9,Gasolineras,2020-05-29,transaccion,66
Paulina,Coronado,56,1959-10-14,1585.83,Supermercados,2020-04-09,transaccion,66
Paulina,Coronado,56,1959-10-14,1816.28,Supermercados,2020-06-19,transaccion,66
Paulina,Coronado,56,1959-10-14,2128.91,Restaurantes,2020-03-18,transaccion,66
Paulina,Coronado,56,1959-10-14,2204.66,Ropa,2020-04-27,transaccion,66
Paulina,Coronado,56,1959-10-14,1102.67,Supermercados,2020-01-01,transaccion,66
Marcela,Juarez,57,1985-02-16,1680.3,Restaurantes,2020-01-11,transaccion,41
Marcela,Juarez,57,1985-02-16,2117.91,Supermercados,2020-01-09,transaccion,41
Marcela,Juarez,57,1985-02-16,2163.33,Ropa,2020-02-01,transaccion,41
Marcela,Juarez,57,1985-02-16,1126.86,Supermercados,2020-04-01,transaccion,41
Marcela,Juarez,57,1985-02-16,1506.38,Gasolineras,2020-04-05,transaccion,41
Marcela,Juarez,57,1985-02-16,1550.16,Supermercados,2020-06-04,transaccion,41
Marcela,Juarez,57,1985-02-16,1576.17,Gasolineras,2020-04-29,transaccion,41
Marcela,Juarez,57,1985-02-16,385.54,Supermercados,2020-02-21,transaccion,41
Marcela,Juarez,57,1985-02-16,1726.44,Gasolineras,2020-01-22,transaccion,41
Marcela,Juarez,57,1985-02-16,1120.71,Restaurantes,2020-03-02,transaccion,41
Marcela,Juarez,57,1985-02-16,1948.98,Farmacias,2020-04-25,transaccion,41
Marcela,Juarez,57,1985-02-16,1808.66,Tiendas por Departamento,2020-01-11,transaccion,41
Marcela,Juarez,57,1985-02-16,1813.35,Tiendas por Departamento,2020-02-29,transaccion,41
Marcela,Juarez,57,1985-02-16,1189.23,Supermercados,2020-06-27,transaccion,41
Marcela,Juarez,57,1985-02-16,1072.09,Farmacias,2020-03-27,transaccion,41
Marcela,Juarez,57,1985-02-16,903.85,Ropa,2020-01-05,transaccion,41
Marcela,Juarez,57,1985-02-16,910.69,Restaurantes,2020-02-27,transaccion,41
Marcela,Juarez,57,1985-02-16,1700.36,Supermercados,2020-06-12,transaccion,41
Marcela,Juarez,57,1985-02-16,417.19,Farmacias,2020-01-20,transaccion,41
Marcela,Juarez,57,1985-02-16,598.25,Restaurantes,2020-05-14,transaccion,41
Marcela,Juarez,57,1985-02-16,2745.29,Gasolineras,2020-03-05,transaccion,41
Marcela,Juarez,57,1985-02-16,1088.73,Restaurantes,2020-03-04,transaccion,41
Marcela,Juarez,57,1985-02-16,958.37,Tiendas por Departamento,2020-02-16,transaccion,41
Marcela,Juarez,57,1985-02-16,708.73,Farmacias,2020-03-17,transaccion,41
Marcela,Juarez,57,1985-02-16,2129.04,Gasolineras,2020-05-30,transaccion,41
Marcela,Juarez,57,1985-02-16,999.98,Supermercados,2020-03-23,transaccion,41
Marcela,Juarez,57,1985-02-16,4094.69,Gasolineras,2020-02-07,transaccion,41
Marcela,Juarez,57,1985-02-16,1745.29,Supermercados,2020-05-12,transaccion,41
Marcela,Juarez,57,1985-02-16,1105.03,Ropa,2020-05-15,transaccion,41
Marcela,Juarez,57,1985-02-16,1936.44,Comercio General,2020-01-29,transaccion,41
Marcela,Juarez,57,1985-02-16,2067.14,Electronicos,2020-02-05,transaccion,41
Marcela,Juarez,57,1985-02-16,1164.08,Supermercados,2020-06-27,transaccion,41
Marcela,Juarez,57,1985-02-16,1403.44,Restaurantes,2020-03-05,transaccion,41
Marcela,Juarez,57,1985-02-16,829.92,Supermercados,2020-06-11,transaccion,41
Marcela,Juarez,57,1985-02-16,1874.36,Tiendas por Departamento,2020-05-15,transaccion,41
Marcela,Juarez,57,1985-02-16,1250.7,Gasolineras,2020-01-12,transaccion,41
Marcela,Juarez,57,1985-02-16,2092.94,Abarroterias,2020-01-18,transaccion,41
Marcela,Juarez,57,1985-02-16,1472.2,Supermercados,2020-01-05,transaccion,41
Marcela,Juarez,57,1985-02-16,1033.0,Restaurantes,2020-04-25,transaccion,41
Marcela,Juarez,57,1985-02-16,1105.64,Tiendas por Departamento,2020-02-29,transaccion,41
Marcela,Juarez,57,1985-02-16,1637.04,Restaurantes,2020-05-20,transaccion,41
Marcela,Juarez,57,1985-02-16,1206.22,Supermercados,2020-01-22,transaccion,41
Marcela,Juarez,57,1985-02-16,0.0,Supermercados,2020-05-04,reconciliacion,41
Marcela,Juarez,57,1985-02-16,1220.49,Tiendas por Departamento,2020-02-12,transaccion,41
Marcela,Juarez,57,1985-02-16,2025.35,Abarroterias,2020-06-14,transaccion,41
Marcela,Juarez,57,1985-02-16,2013.35,Tiendas por Departamento,2020-02-04,transaccion,41
Marcela,Juarez,57,1985-02-16,2609.35,Tiendas por Departamento,2020-06-17,transaccion,41
Marcela,Juarez,57,1985-02-16,966.27,Ropa,2020-03-07,transaccion,41
Marcela,Juarez,57,1985-02-16,848.32,Abarroterias,2020-05-23,transaccion,41
Marcela,Juarez,57,1985-02-16,1854.17,Gasolineras,2020-05-29,transaccion,41
Marcela,Juarez,57,1985-02-16,1366.62,Supermercados,2020-01-27,transaccion,41
Marcela,Juarez,57,1985-02-16,1222.91,Supermercados,2020-05-04,transaccion,41
Marcela,Juarez,57,1985-02-16,1119.09,Supermercados,2020-02-02,transaccion,41
Marcela,Juarez,57,1985-02-16,1132.38,Supermercados,2020-03-15,transaccion,41
Marcela,Juarez,57,1985-02-16,693.54,Supermercados,2020-02-20,transaccion,41
Marcela,Juarez,57,1985-02-16,598.57,Supermercados,2020-05-27,transaccion,41
Marcela,Juarez,57,1985-02-16,1930.85,Supermercados,2020-03-10,transaccion,41
Marcela,Juarez,57,1985-02-16,2395.96,Supermercados,2020-05-27,transaccion,41
Marcela,Juarez,57,1985-02-16,1485.26,Ropa,2020-02-27,transaccion,41
Marcela,Juarez,57,1985-02-16,1266.94,Comercio General,2020-01-24,transaccion,41
Marcela,Juarez,57,1985-02-16,2056.24,Restaurantes,2020-01-13,transaccion,41
Marcela,Juarez,57,1985-02-16,1772.98,Ropa,2020-04-19,transaccion,41
Maria,Sandoval,58,1960-10-01,2077.51,Gasolineras,2020-06-30,transaccion,65
Maria,Sandoval,58,1960-10-01,1788.75,Supermercados,2020-04-25,transaccion,65
Maria,Sandoval,58,1960-10-01,914.93,Abarroterias,2020-05-29,transaccion,65
Maria,Sandoval,58,1960-10-01,680.4,Supermercados,2020-05-19,transaccion,65
Maria,Sandoval,58,1960-10-01,1811.7,Supermercados,2020-05-15,transaccion,65
Maria,Sandoval,58,1960-10-01,1897.83,Farmacias,2020-02-19,transaccion,65
Maria,Sandoval,58,1960-10-01,1926.17,,2020-02-14,transaccion,65
Maria,Sandoval,58,1960-10-01,858.5,Gasolineras,2020-05-14,transaccion,65
Maria,Sandoval,58,1960-10-01,2053.07,Ropa,2020-04-21,transaccion,65
Maria,Sandoval,58,1960-10-01,548.52,Farmacias,2020-05-09,transaccion,65
Maria,Sandoval,58,1960-10-01,1137.3,Gasolineras,2020-01-08,transaccion,65
Maria,Sandoval,58,1960-10-01,1543.17,Tiendas por Departamento,2020-03-19,transaccion,65
Maria,Sandoval,58,1960-10-01,2225.73,Gasolineras,2020-01-06,transaccion,65
Maria,Sandoval,58,1960-10-01,1568.57,Supermercados,2020-01-03,transaccion,65
Maria,Sandoval,58,1960-10-01,1791.06,Tiendas por Departamento,2020-01-26,transaccion,65
Maria,Sandoval,58,1960-10-01,2061.74,Electronicos,2020-04-14,transaccion,65
Maria,Sandoval,58,1960-10-01,971.6,Farmacias,2020-05-01,transaccion,65
Maria,Sandoval,58,1960-10-01,2281.73,Gasolineras,2020-06-11,transaccion,65
Maria,Sandoval,58,1960-10-01,1170.74,Ropa,2020-05-17,transaccion,65
Maria,Sandoval,58,1960-10-01,1630.79,Supermercados,2020-01-11,transaccion,65
Maria,Sandoval,58,1960-10-01,1613.32,Abarroterias,2020-04-12,transaccion,65
Maria,Sandoval,58,1960-10-01,1779.46,Restaurantes,2020-04-16,transaccion,65
Maria,Sandoval,58,1960-10-01,2156.4,Supermercados,2020-05-21,transaccion,65
Maria,Sandoval,58,1960-10-01,1166.78,Gasolineras,2020-01-12,transaccion,65
Maria,Sandoval,58,1960-10-01,1610.58,Farmacias,2020-03-30,transaccion,65
Maria,Sandoval,58,1960-10-01,1950.35,Restaurantes,2020-04-13,transaccion,65
Maria,Sandoval,58,1960-10-01,1705.36,Ropa,2020-01-12,transaccion,65
Maria,Sandoval,58,1960-10-01,1273.7,Supermercados,2020-05-22,transaccion,65
Maria,Sandoval,58,1960-10-01,2471.77,Supermercados,2020-05-22,transaccion,65
Maria,Sandoval,58,1960-10-01,1582.1,Restaurantes,2020-04-09,transaccion,65
Maria,Sandoval,58,1960-10-01,2425.7,Supermercados,2020-03-29,transaccion,65
Maria,Sandoval,58,1960-10-01,257.75,Abarroterias,2020-01-28,transaccion,65
Maria,Sandoval,58,1960-10-01,1689.96,Restaurantes,2020-01-31,transaccion,65
Maria,Sandoval,58,1960-10-01,910.17,Gasolineras,2020-02-18,transaccion,65
Maria,Sandoval,58,1960-10-01,2237.28,Gasolineras,2020-05-09,transaccion,65
Maria,Sandoval,58,1960-10-01,1985.05,Gasolineras,2020-05-14,transaccion,65
Maria,Sandoval,58,1960-10-01,1967.82,Farmacias,2020-01-13,transaccion,65
Maria,Sandoval,58,1960-10-01,1700.22,Restaurantes,2020-06-06,transaccion,65
Maria,Sandoval,58,1960-10-01,1954.61,Supermercados,2020-05-20,transaccion,65
Maria,Sandoval,58,1960-10-01,1806.74,Restaurantes,2020-02-19,transaccion,65
Maria,Sandoval,58,1960-10-01,2296.09,Abarroterias,2020-03-11,transaccion,65
Maria,Sandoval,58,1960-10-01,1771.62,Restaurantes,2020-04-13,transaccion,65
Maria,Sandoval,58,1960-10-01,1213.81,Gasolineras,2020-04-05,transaccion,65
Maria,Sandoval,58,1960-10-01,1716.68,Electronicos,2020-03-04,transaccion,65
Maria,Sandoval,58,1960-10-01,1028.13,Restaurantes,2020-05-01,transaccion,65
Maria,Sandoval,58,1960-10-01,977.59,Supermercados,2020-04-12,transaccion,65
Maria,Sandoval,58,1960-10-01,823.1,Restaurantes,2020-06-28,transaccion,65
Maria,Sandoval,58,1960-10-01,1612.28,Supermercados,2020-03-21,transaccion,65
Maria,Sandoval,58,1960-10-01,2332.83,Supermercados,2020-04-19,transaccion,65
Maria,Sandoval,58,1960-10-01,1360.67,Supermercados,2020-02-23,transaccion,65
Maria,Sandoval,58,1960-10-01,1147.86,Comercio General,2020-02-02,transaccion,65
Maria,Sandoval,58,1960-10-01,1246.25,Gasolineras,2020-01-25,transaccion,65
Augusto,Echeverría,59,1994-04-25,1656.37,Supermercados,2020-02-28,transaccion,31
Augusto,Echeverría,59,1994-04-25,1183.05,Restaurantes,2020-06-09,transaccion,31
Augusto,Echeverría,59,1994-04-25,758.02,Restaurantes,2020-04-13,transaccion,31
Augusto,Echeverría,59,1994-04-25,829.94,Ropa,2020-03-14,transaccion,31
Augusto,Echeverría,59,1994-04-25,661.62,Gasolineras,2020-05-21,transaccion,31
